"","X","Category","MF","Count","X.","PValue","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR_MF","MF_Short","gene_number","gene_name_ez","gene_name","padj_gene","log2","signChange","score_gene","abs_score","rank","numSigP","numSigN","MF_Long","pick_data","growthPhase","test_for","base","contrast","df_category"
"1",1,"GOTERM_MF_ALL","GO:0005198~structural molecule activity",46,11.358024691358,1.48300059534837e-13,52,56,108,1.70604395604396,4.44977388269763e-12,4.44977388269763e-12,1.26354482432589e-12,"structural molecule activity","gene_18","948721","rpsR",0.0216930957534365,-1.16761067017277,-1,-1.66367846676415,1.66367846676415,-1,0,46,"structural molecule activity
 padj:0.00000 N( -46/ +0/ 56)","mrna","Exp","carbonSource","glucose","glycerol","kegg"
"2",2,"GOTERM_MF_ALL","GO:0003735~structural constituent of ribosome",46,11.358024691358,1.48300059534837e-13,52,56,108,1.70604395604396,4.44977388269763e-12,4.44977388269763e-12,1.26354482432589e-12,"structural constituent of ribosome","gene_18","948721","rpsR",0.0216930957534365,-1.16761067017277,-1,-1.66367846676415,1.66367846676415,-1,0,46,"structural constituent of ribosome
 padj:0.00000 N( -46/ +0/ 56)","mrna","Exp","carbonSource","glucose","glycerol","kegg"
"3",1,"GOTERM_MF_ALL","GO:0005198~structural molecule activity",46,11.358024691358,1.48300059534837e-13,52,56,108,1.70604395604396,4.44977388269763e-12,4.44977388269763e-12,1.26354482432589e-12,"structural molecule activity","gene_32","947808","rpsQ",0.0121726526497593,-1.03944656207558,-1,-1.91461477052761,1.91461477052761,-2,0,46,"structural molecule activity
 padj:0.00000 N( -46/ +0/ 56)","mrna","Exp","carbonSource","glucose","glycerol","kegg"
"4",2,"GOTERM_MF_ALL","GO:0003735~structural constituent of ribosome",46,11.358024691358,1.48300059534837e-13,52,56,108,1.70604395604396,4.44977388269763e-12,4.44977388269763e-12,1.26354482432589e-12,"structural constituent of ribosome","gene_32","947808","rpsQ",0.0121726526497593,-1.03944656207558,-1,-1.91461477052761,1.91461477052761,-2,0,46,"structural constituent of ribosome
 padj:0.00000 N( -46/ +0/ 56)","mrna","Exp","carbonSource","glucose","glycerol","kegg"
"5",1,"GOTERM_MF_ALL","GO:0005198~structural molecule activity",46,11.358024691358,1.48300059534837e-13,52,56,108,1.70604395604396,4.44977388269763e-12,4.44977388269763e-12,1.26354482432589e-12,"structural molecule activity","gene_24","947874","rpsB",0.0067918644653035,-1.28195144418111,-1,-2.16801098921848,2.16801098921848,-3,0,46,"structural molecule activity
 padj:0.00000 N( -46/ +0/ 56)","mrna","Exp","carbonSource","glucose","glycerol","kegg"
"6",2,"GOTERM_MF_ALL","GO:0003735~structural constituent of ribosome",46,11.358024691358,1.48300059534837e-13,52,56,108,1.70604395604396,4.44977388269763e-12,4.44977388269763e-12,1.26354482432589e-12,"structural constituent of ribosome","gene_24","947874","rpsB",0.0067918644653035,-1.28195144418111,-1,-2.16801098921848,2.16801098921848,-3,0,46,"structural constituent of ribosome
 padj:0.00000 N( -46/ +0/ 56)","mrna","Exp","carbonSource","glucose","glycerol","kegg"
"7",1,"GOTERM_MF_ALL","GO:0005198~structural molecule activity",46,11.358024691358,1.48300059534837e-13,52,56,108,1.70604395604396,4.44977388269763e-12,4.44977388269763e-12,1.26354482432589e-12,"structural molecule activity","gene_38","947814","rpsC",0.00538953698265773,-1.40623671425897,-1,-2.26844854362851,2.26844854362851,-4,0,46,"structural molecule activity
 padj:0.00000 N( -46/ +0/ 56)","mrna","Exp","carbonSource","glucose","glycerol","kegg"
"8",2,"GOTERM_MF_ALL","GO:0003735~structural constituent of ribosome",46,11.358024691358,1.48300059534837e-13,52,56,108,1.70604395604396,4.44977388269763e-12,4.44977388269763e-12,1.26354482432589e-12,"structural constituent of ribosome","gene_38","947814","rpsC",0.00538953698265773,-1.40623671425897,-1,-2.26844854362851,2.26844854362851,-4,0,46,"structural constituent of ribosome
 padj:0.00000 N( -46/ +0/ 56)","mrna","Exp","carbonSource","glucose","glycerol","kegg"
"9",1,"GOTERM_MF_ALL","GO:0005198~structural molecule activity",46,11.358024691358,1.48300059534837e-13,52,56,108,1.70604395604396,4.44977388269763e-12,4.44977388269763e-12,1.26354482432589e-12,"structural molecule activity","gene_28","947804","rplR",0.0051732776484087,-1.40357312904597,-1,-2.28623421249833,2.28623421249833,-5,0,46,"structural molecule activity
 padj:0.00000 N( -46/ +0/ 56)","mrna","Exp","carbonSource","glucose","glycerol","kegg"
"10",2,"GOTERM_MF_ALL","GO:0003735~structural constituent of ribosome",46,11.358024691358,1.48300059534837e-13,52,56,108,1.70604395604396,4.44977388269763e-12,4.44977388269763e-12,1.26354482432589e-12,"structural constituent of ribosome","gene_28","947804","rplR",0.0051732776484087,-1.40357312904597,-1,-2.28623421249833,2.28623421249833,-5,0,46,"structural constituent of ribosome
 padj:0.00000 N( -46/ +0/ 56)","mrna","Exp","carbonSource","glucose","glycerol","kegg"
"11",1,"GOTERM_MF_ALL","GO:0005198~structural molecule activity",46,11.358024691358,1.48300059534837e-13,52,56,108,1.70604395604396,4.44977388269763e-12,4.44977388269763e-12,1.26354482432589e-12,"structural molecule activity","gene_06","947817","rplC",0.00484706970304762,-1.6180827449358,-1,-2.31452073488188,2.31452073488188,-6,0,46,"structural molecule activity
 padj:0.00000 N( -46/ +0/ 56)","mrna","Exp","carbonSource","glucose","glycerol","kegg"
"12",2,"GOTERM_MF_ALL","GO:0003735~structural constituent of ribosome",46,11.358024691358,1.48300059534837e-13,52,56,108,1.70604395604396,4.44977388269763e-12,4.44977388269763e-12,1.26354482432589e-12,"structural constituent of ribosome","gene_06","947817","rplC",0.00484706970304762,-1.6180827449358,-1,-2.31452073488188,2.31452073488188,-6,0,46,"structural constituent of ribosome
 padj:0.00000 N( -46/ +0/ 56)","mrna","Exp","carbonSource","glucose","glycerol","kegg"
"13",1,"GOTERM_MF_ALL","GO:0005198~structural molecule activity",46,11.358024691358,1.48300059534837e-13,52,56,108,1.70604395604396,4.44977388269763e-12,4.44977388269763e-12,1.26354482432589e-12,"structural molecule activity","gene_46","947791","rpsM",0.00451629539125647,-1.24706169599287,-1,-2.34521766050321,2.34521766050321,-7,0,46,"structural molecule activity
 padj:0.00000 N( -46/ +0/ 56)","mrna","Exp","carbonSource","glucose","glycerol","kegg"
"14",2,"GOTERM_MF_ALL","GO:0003735~structural constituent of ribosome",46,11.358024691358,1.48300059534837e-13,52,56,108,1.70604395604396,4.44977388269763e-12,4.44977388269763e-12,1.26354482432589e-12,"structural constituent of ribosome","gene_46","947791","rpsM",0.00451629539125647,-1.24706169599287,-1,-2.34521766050321,2.34521766050321,-7,0,46,"structural constituent of ribosome
 padj:0.00000 N( -46/ +0/ 56)","mrna","Exp","carbonSource","glucose","glycerol","kegg"
