,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
1,YP_003043230.1,0.0345170641396138,0.0287678579730249,0.726128719843094,0.0396181244273621,0.968397577579115,NA,thrL,ECB_00001,b0001,1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
2,YP_003043231.1,216.697240562313,0.0813607410715135,0.487557356977049,0.166874194199358,0.867469038456331,0.972337043575737,thrA,ECB_00002,b0002,1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
3,YP_003043232.1,46.8253436262275,-0.329632225250814,0.600288483778328,-0.549123020278595,0.58292102820148,0.918629685621702,thrB,ECB_00003,b0003,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
4,YP_003043233.1,218.194234108105,-0.0487040243536354,0.580740848397701,-0.0838653325110723,0.933163503072809,0.982609005577875,thrC,ECB_00004,b0004,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
5,YP_003043234.1,0.0928836879676988,-0.0447276327686242,0.907129531910061,-0.0493067761496478,0.960674819501472,NA,yaaX,ECB_00005,b0005,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
6,YP_003043235.1,27.7100935097974,-0.573582559652045,0.554345711189301,-1.0347018982459,0.300808149279305,0.760527390994623,yaaA,ECB_00006,b0006,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
7,YP_003043236.1,0.225682431780626,-0.406170029262084,1.01214175535024,-0.401297572316375,0.688201050748199,NA,yaaJ,ECB_00007,b0007,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
8,YP_003043237.1,166.253703628128,-0.167653078777797,0.549435499474699,-0.305136961368688,0.760261841596936,0.951090420756156,talB,ECB_00008,b0008,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
9,YP_003043238.1,9.28467546095552,-0.386758276803878,0.616228578496586,-0.627621454602857,0.530251950589474,0.907405254016157,mogA,ECB_00009,b0009,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
10,YP_003043239.1,0.0112771630477337,0.0626808103608821,0.726114229811579,0.0863236220796103,0.931209160859351,NA,yaaH,ECB_00010,b0010,1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
11,YP_003043242.1,0.375689217541884,-0.596721943731896,1.01980346324856,-0.585134258939516,0.558457444776713,NA,yaaI,ECB_00013,b0013,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
12,YP_003043243.1,558.093342657303,0.0714747747188575,0.568376062946034,0.125752612360883,0.899927753749507,0.977080964797937,dnaK,ECB_00014,b0014,1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
13,YP_003043244.1,57.2474780754874,-0.106456049048293,0.577683777456463,-0.184280835298886,0.853793147670544,0.971016478735253,dnaJ,ECB_00015,b0015,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
14,YP_003043245.1,1.29222026764967,-1.84861623145768,1.04178636054717,-1.77446768499325,0.0759858227232343,NA,insL-1,ECB_00016,b0016,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
15,YP_003043246.1,0.0622749028533925,-0.00457492930512233,0.794853775487025,-0.00575568670139255,0.995407651799986,NA,mokC,ECB_00017,b0018,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
