,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
1,YP_003043230.1,0.0345170641396138,0.0313528988897126,0.849157106071924,0.0369223771025677,0.970546897562599,NA,thrL,ECB_00001,b0001,1,protein,Exp,Mg_mM_Levels,highMg,baseMg
2,YP_003043231.1,216.697240562313,0.0117843998763857,0.40861781810331,0.0288396622817027,0.976992468098404,0.991025579673323,thrA,ECB_00002,b0002,1,protein,Exp,Mg_mM_Levels,highMg,baseMg
3,YP_003043232.1,46.8253436262275,-0.451370263288242,0.503778810786467,-0.89596913094378,0.370269250173707,0.669436280113286,thrB,ECB_00003,b0003,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
4,YP_003043233.1,218.194234108105,-0.127623005610021,0.487734383632426,-0.261664975636007,0.793579745307868,0.935838971540477,thrC,ECB_00004,b0004,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
5,YP_003043234.1,0.0928836879676988,-0.0621606785479662,1.00734161219826,-0.0617076449490821,0.950795651785229,NA,yaaX,ECB_00005,b0005,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
6,YP_003043235.1,27.7100935097974,-0.411059052695222,0.45949441614394,-0.894589875857065,0.371006365807025,0.670010790472956,yaaA,ECB_00006,b0006,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
7,YP_003043236.1,0.225682431780626,-0.491322947641516,1.03945347870539,-0.472674302127925,0.63644556321604,NA,yaaJ,ECB_00007,b0007,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
8,YP_003043237.1,166.253703628128,-0.144052945977382,0.460766692820558,-0.312637497939727,0.75455608595344,0.919677790275756,talB,ECB_00008,b0008,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
9,YP_003043238.1,9.28467546095552,-0.824561365423531,0.526185504255332,-1.56705450597782,0.117101951803634,0.326431257805555,mogA,ECB_00009,b0009,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
10,YP_003043239.1,0.0112771630477337,0.0730502732599322,0.849139276779502,0.0860286118632825,0.931443672556892,NA,yaaH,ECB_00010,b0010,1,protein,Exp,Mg_mM_Levels,highMg,baseMg
