,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
1,YP_003043230.1,0.0469602329412727,0.0450818975097777,0.715006982451953,0.0630509891738115,0.949725901569631,1,thrL,ECB_00001,b0001,1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
2,YP_003043231.1,182.898722036479,0.394922495614103,0.592206939691828,0.666865700391172,0.504857921678162,1,thrA,ECB_00002,b0002,1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
3,YP_003043232.1,41.9621076184805,0.0287534343627314,0.653408099625326,0.0440053228284421,0.964900160975873,1,thrB,ECB_00003,b0003,1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
4,YP_003043233.1,178.921538549459,0.299969249367015,0.658548880381454,0.455500355863125,0.648749311614449,1,thrC,ECB_00004,b0004,1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
5,YP_003043234.1,0.15122134955216,-0.130436272353058,0.855013245100957,-0.152554680410427,0.878749466342959,1,yaaX,ECB_00005,b0005,-1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
6,YP_003043235.1,27.0289230626919,-0.49839652680144,0.568854571976672,-0.876140495926047,0.380953660138417,1,yaaA,ECB_00006,b0006,-1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
7,YP_003043236.1,0.0984377045983535,-0.0189664564929159,0.767847920677027,-0.0247007981426749,0.980293618450046,1,yaaJ,ECB_00007,b0007,-1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
8,YP_003043237.1,145.403055904449,0.141774363187946,0.631399814609748,0.224539760556587,0.822337332186703,1,talB,ECB_00008,b0008,1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
9,YP_003043238.1,8.86515360498028,-0.304185377863883,0.652764634916512,-0.465995493004593,0.641218726616771,1,mogA,ECB_00009,b0009,-1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
10,YP_003043239.1,0.0379747773232496,0.22139841705076,0.714958249423595,0.309666217893497,0.756814794990949,1,yaaH,ECB_00010,b0010,1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
11,YP_003043242.1,0.461288573595087,-0.711935773423196,0.958937170604023,-0.74242170941685,0.457831870274099,1,yaaI,ECB_00013,b0013,-1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
12,YP_003043243.1,564.910001082785,0.242127808571922,0.597470970861211,0.405254515081983,0.685290436864408,1,dnaK,ECB_00014,b0014,1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
