,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
1,YP_003043230.1,0.0345883148751253,0.0411084077306325,1.08665861659507,0.0378301033119688,0.969823142572939,NA,thrL,ECB_00001,b0001,1,protein,Exp,Mg_mM_Levels,highMg,baseMg
2,YP_003043231.1,216.687687751045,0.517115413144079,0.432428460399465,1.19584037707968,0.231758855890764,0.465939136837474,thrA,ECB_00002,b0002,1,protein,Exp,Mg_mM_Levels,highMg,baseMg
3,YP_003043232.1,46.8251677166651,0.147102898501118,0.531691249162609,0.276669775424739,0.78203368195228,0.904118942888151,thrB,ECB_00003,b0003,1,protein,Exp,Mg_mM_Levels,highMg,baseMg
4,YP_003043233.1,218.159361709715,0.533603075213242,0.529874701084343,1.00703633164835,0.313917315192017,0.561722287982974,thrC,ECB_00004,b0004,1,protein,Exp,Mg_mM_Levels,highMg,baseMg
5,YP_003043234.1,0.0930044374909297,-0.0830835848432542,1.23090590371008,-0.0674979172598257,0.946185320031971,NA,yaaX,ECB_00005,b0005,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
6,YP_003043235.1,27.712779147481,0.0540509967884115,0.473732182443039,0.114096104912422,0.909161609891513,0.959610098424415,yaaA,ECB_00006,b0006,1,protein,Exp,Mg_mM_Levels,highMg,baseMg
7,YP_003043236.1,0.22597316753564,-0.591008859066863,1.21192631092222,-0.487660721399087,0.625790177809368,NA,yaaJ,ECB_00007,b0007,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
8,YP_003043237.1,166.249611712895,0.119803675374508,0.45607492404809,0.262684197392696,0.792793997817642,0.907423086679587,talB,ECB_00008,b0008,1,protein,Exp,Mg_mM_Levels,highMg,baseMg
9,YP_003043238.1,9.28522516766716,-0.542140889889423,0.530726807616139,-1.02150651165437,0.307014525588762,0.555990688805949,mogA,ECB_00009,b0009,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
10,YP_003043239.1,0.0113090176390844,0.0950452068519156,1.08663796301723,0.0874672246752789,0.930300136477849,NA,yaaH,ECB_00010,b0010,1,protein,Exp,Mg_mM_Levels,highMg,baseMg
11,YP_003043242.1,0.376358261932115,-0.679132158948429,1.20178419924044,-0.565103251796501,0.572003536845969,NA,yaaI,ECB_00013,b0013,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
12,YP_003043243.1,558.054321034305,0.612811363572891,0.483429680868271,1.26763289021113,0.204929080713533,0.431395294113521,dnaK,ECB_00014,b0014,1,protein,Exp,Mg_mM_Levels,highMg,baseMg
13,YP_003043244.1,57.2460028449363,0.159393202285517,0.479136013875992,0.332667964146754,0.739384934364278,0.879016981321561,dnaJ,ECB_00015,b0015,1,protein,Exp,Mg_mM_Levels,highMg,baseMg
14,YP_003043245.1,1.29438702268231,-2.62595687604277,1.15534046521146,-2.27288574676742,0.0230330659462021,0.11711428146492,insL-1,ECB_00016,b0016,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
15,YP_003043246.1,0.0623930766676025,-0.0162499169963313,1.16812245679146,-0.0139111416802702,0.988900872814921,NA,mokC,ECB_00017,b0018,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
16,YP_003043247.1,0.0127108904031998,0.0912975220395901,1.08663912006031,0.0840182544086239,0.933041918164616,NA,hokC,ECB_04280,b4412,1,protein,Exp,Mg_mM_Levels,highMg,baseMg
17,YP_003043248.1,0.21055618026587,-0.0984943179841914,1.21502820770707,-0.0810634003057953,0.935391532186358,NA,nhaA,ECB_00018,b0019,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
18,YP_003043249.1,0.910366370777581,-2.07222665190089,1.07739916066734,-1.92336018771108,0.0544348305963067,0.188506063858017,nhaR,ECB_00019,b0020,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
19,YP_003043250.1,0.217864858783771,-0.524876489287135,1.23153034405039,-0.426198584405856,0.66996314891262,NA,cirA,ECB_00020,b2155,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
20,YP_003043251.1,0.371526725279389,-1.04572712155026,1.18836422201518,-0.879971899336517,0.378874532656287,NA,yehB,ECB_00021,,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
21,YP_003043252.1,0.752232782059621,-2.39524729247195,1.12529708096728,-2.12854661491972,0.0332917893512554,NA,yjcF,ECB_00022,,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
22,YP_003043253.1,3.79334867155197,-3.05564193232617,1.07128436278243,-2.85231637694198,0.00434018796880154,0.0439672681590471,insA-1,ECB_00023,b0022,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
23,YP_003043254.1,0.560314056449081,-1.41485846107431,1.1955282083798,-1.18345886877211,0.236627338363225,NA,insB-1,ECB_00024,b0021,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
24,YP_003043255.1,0.37675923452128,-0.923764846926296,1.21236343509444,-0.761953734487492,0.446087617558064,NA,talA,ECB_00025,,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
25,YP_003043256.1,0.418937051511022,-1.02701160129952,1.20080347911864,-0.855270341199644,0.392401502807798,NA,elfG,ECB_00026,,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
26,YP_003043257.1,95.3595758280147,0.646344398125425,0.508452041168766,1.27120032135123,0.20365739229588,0.42940202968924,rpsT,ECB_00027,b0023,1,protein,Exp,Mg_mM_Levels,highMg,baseMg
27,YP_003043258.1,0.0832747961588443,-0.0657130607244037,1.21388166888675,-0.0541346511844678,0.956827885060086,NA,yaaY,ECB_00028,b0024,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
28,YP_003043259.1,17.8558649947244,-0.409832753010645,0.470764013220336,-0.870569418012901,0.383989300688199,0.638533151584653,ribF,ECB_00029,b0025,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
29,YP_003043260.1,195.687064359249,0.309497611249087,0.45751962535622,0.676468492489507,0.498743243777926,0.737927888387709,ileS,ECB_00030,b0026,1,protein,Exp,Mg_mM_Levels,highMg,baseMg
30,YP_003043261.1,0.131625172334323,-0.234304591073235,1.237265738366,-0.189372892021298,0.849800569076459,NA,lspA,ECB_00031,b0027,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
31,YP_003043262.1,7.51749795979738,-0.178672527746567,0.520207315354948,-0.343464081478084,0.731249357975265,0.874430887659261,fkpB,ECB_00032,b0028,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
32,YP_003043263.1,16.7346637432558,-0.363655312605292,0.457260458625196,-0.795291405031307,0.426444012061174,0.679227691499846,ispH,ECB_00033,b0029,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
33,YP_003043264.1,3.82427654072715,-4.02553551893181,1.00017267962286,-4.02484051099031,5.70139423231362e-05,0.00358916341672314,rihC,ECB_00034,b0030,-1,protein,Exp,Mg_mM_Levels,highMg,baseMg
