id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,vs
YP_003043231.1,190.172893017439,-0.108528688307051,0.305810738987435,-0.354888414535077,0.722673188158753,0.921064063383704,thrA,ECB_00002,b0002,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043232.1,43.8378531851876,-0.672416897497042,0.370682360516432,-1.81399755996006,0.0696781014246259,0.420865054089881,thrB,ECB_00003,b0003,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043233.1,195.153863521929,-0.569073090767196,0.374062028733528,-1.52133348764086,0.128176170679954,0.533378258635939,thrC,ECB_00004,b0004,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043235.1,25.7526745008902,-0.0866216623817509,0.37088089003007,-0.233556553357947,0.815329260281961,0.951832349107448,yaaA,ECB_00006,b0006,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043236.1,0.0773572057029615,-0.190057819313584,0.445554342052085,-0.426564846025822,0.66969630714664,NA,yaaJ,ECB_00007,b0007,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043237.1,145.269987188325,-0.220201203550095,0.332489695315636,-0.662279783862341,0.507791930470056,0.829677151882902,talB,ECB_00008,b0008,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043238.1,7.66150062529787,-0.575850783877556,0.476673536234682,-1.20806115738308,0.227023739073259,0.636398912656475,mogA,ECB_00009,b0009,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043242.1,0.189044667401571,-0.326026649697777,0.467530662673289,-0.697337470517104,0.485591623560908,NA,yaaI,ECB_00013,b0013,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043243.1,571.962433061847,-0.309580655783789,0.357998086361816,-0.864755057575661,0.387173243206989,0.764164771462007,dnaK,ECB_00014,b0014,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043244.1,46.2832152534542,-0.242868367967121,0.349760879647535,-0.694384026629471,0.487441408305743,0.828331483558266,dnaJ,ECB_00015,b0015,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043245.1,0.309428822811846,-0.360442531135369,0.482979452199707,-0.74628957711089,0.455492506316816,NA,insL-1,ECB_00016,b0016,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043249.1,0.458172029514564,-0.0742006196139553,0.617843663851656,-0.120096108376974,0.904407015145356,NA,nhaR,ECB_00019,b0020,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043250.1,0.187097885440454,0.390657316659284,0.469717938168971,0.831684900479048,0.405586825766418,NA,cirA,ECB_00020,b2155,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043252.1,0.443464190375738,-0.380826138667591,0.617855300843986,-0.616367842353031,0.537651772299163,NA,yjcF,ECB_00022,,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043253.1,0.240187237134576,-0.467363663261867,0.53332889190407,-0.876314166279842,0.380859265859832,NA,insA-1,ECB_00023,b0022,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043256.1,0.0957321100273797,-0.251223267116532,0.448681997705052,-0.559913855250501,0.575538197723352,NA,elfG,ECB_00026,,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043257.1,61.1700752779613,-0.634235142942644,0.374536532318549,-1.69338659440361,0.0903819048848979,0.478305686375183,rpsT,ECB_00027,b0023,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043259.1,12.2942434827662,-0.262168843514754,0.39031026339686,-0.671693440067667,0.501778878408754,0.829583854121116,ribF,ECB_00029,b0025,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043260.1,176.778985115381,0.0764132259425914,0.308598776133363,0.247613509360027,0.804433457225445,0.944955132465575,ileS,ECB_00030,b0026,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043262.1,6.30051568139759,-0.045499014618149,0.464845116832071,-0.0978799453207677,0.922027624824495,0.987066917861908,fkpB,ECB_00032,b0028,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043263.1,7.82053781664846,-0.530767453968651,0.431275066515287,-1.23069357627666,0.218437491537468,0.635262656548578,ispH,ECB_00033,b0029,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043264.1,2.77779004073419,-0.403980963086838,0.623191300064112,-0.648245511523152,0.516826170061329,0.830478389545389,rihC,ECB_00034,b0030,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043265.1,45.3689335974045,0.375219137613947,0.32403291516732,1.15796612026342,0.246877862586742,0.658997661460855,dapB,ECB_00035,b0031,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043266.1,98.6813109219317,-0.236004854470147,0.360057010063781,-0.655465239875044,0.512168259311083,0.830351222481095,carA,ECB_00036,b0032,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043267.1,222.784518191047,0.10728406092245,0.290287838377233,0.369578214237941,0.711696786067116,0.915338671299346,carB,ECB_00037,b0033,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043268.1,0.308911404329473,-0.18457494195915,0.553170219712118,-0.333667531949219,0.738630452512809,NA,caiF,ECB_00038,b0034,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043270.1,0.188292060134311,0.0151843251076587,0.46981380502199,0.0323198785249572,0.974216956714502,NA,caiD,ECB_00040,b0036,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043271.1,0.523347191635958,-0.874040075282647,0.63187156175196,-1.38325591495088,0.166586410333095,NA,caiC,ECB_00041,b0037,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043272.1,0.293630560917561,-0.436005678749556,0.518243599367051,-0.84131416052618,0.400171959736647,NA,caiA,ECB_00043,b0039,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043273.1,0.0979848283437684,-0.237812984914706,0.447734236963132,-0.531147643583684,0.595316470936462,NA,caiT,ECB_00044,b0040,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043274.1,0.363204053087098,-0.799202547633877,0.623242003265888,-1.28233101017892,0.19972655415644,NA,fixA,ECB_00045,b0041,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043275.1,0.689159608578979,-0.31864029389758,0.657886780907871,-0.484339103846809,0.628145228418956,NA,fixB,ECB_00046,b0042,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043276.1,0.428687833508212,-0.794138867826943,0.619483565760549,-1.28193694186539,0.199864767597433,NA,fixC,ECB_00047,b0043,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043278.1,0.141178612387881,-0.296611280968292,0.456000980896722,-0.650461936255067,0.515393881129594,NA,yaaU,ECB_00049,b0045,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043279.1,0.377975649452664,0.366174981842828,0.610426435014495,0.599867503828095,0.548594540978419,NA,yabF,ECB_00050,b0046,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043280.1,0.737341419547125,-0.0894410049785286,0.687798622185393,-0.130039523333648,0.89653515706207,NA,kefC,ECB_00051,b0047,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043281.1,6.01725661083028,-0.892828831287972,0.520198478003185,-1.71632342085112,0.0861028639648545,0.46660261177547,folA,ECB_00052,b0048,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043282.1,2.48809541029414,-0.162138091340755,0.632118450967933,-0.256499539117203,0.797565136270404,0.942671882267244,apaH,ECB_00053,b0049,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043283.1,3.65090057041504,0.0608003877523184,0.5452049293681,0.111518411659973,0.911205266270287,0.98389797602949,apaG,ECB_00054,b0050,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043284.1,10.5734234074861,-0.612820097226783,0.449053949375793,-1.36469147655562,0.172350039695472,0.581802190074807,ksgA,ECB_00055,b0051,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043285.1,10.8576165328219,-0.00679011179771062,0.445839074083419,-0.0152299611954607,0.987848718854087,0.995565696627527,pdxA,ECB_00056,b0052,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043286.1,68.0682192665595,0.154176892590244,0.285920058059882,0.539230768335791,0.589727632423302,0.869177798092706,surA,ECB_00057,b0053,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043287.1,74.3726011955763,-0.761423195116412,0.371887525767951,-2.04745559438722,0.0406133725946946,0.330492181010475,imp,ECB_00058,b0054,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043288.1,10.5547474953389,-1.22342963634581,0.44454442158706,-2.75209760135573,0.0059214869790308,0.13367756855162,djlA,ECB_00059,b0055,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043289.1,0.543736047128165,-0.767165599911929,0.612188596545783,-1.25315238513195,0.210150254587298,NA,rluA,ECB_00060,b0058,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043290.1,21.2739116999452,-0.519669287454732,0.325672540245299,-1.59568039437194,0.110560168042905,0.505190701479006,hepA,ECB_00061,b0059,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043291.1,1.02062602569046,-0.131864235851254,0.673393830134186,-0.195820380214914,0.844750757782729,NA,polB,ECB_00062,b0060,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043292.1,0.125223260716651,-0.281281429148034,0.4516594020991,-0.622773328399167,0.533433487681174,NA,araD,ECB_00063,b0061,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043293.1,1.94240692099868,-1.36147015084778,0.655640076820073,-2.07655114289392,0.0378430061946992,0.325634638054931,araA,ECB_00064,b0062,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043294.1,0.860611423906889,-1.3567202178843,0.678550619771815,-1.99943847717734,0.0455609322733024,NA,araB,ECB_00065,b0063,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043296.1,0.149020681527263,0.0797557672934848,0.475594095562858,0.16769713509394,0.866821550136724,NA,yabI,ECB_00067,b0065,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043297.1,0.298299114102715,-0.0845204318833422,0.551157855239783,-0.153350679990892,0.878121736417371,NA,thiQ,ECB_00068,b0066,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043298.1,0.205000019072801,-0.340918201412698,0.475122223132023,-0.717537898280895,0.473042260702182,NA,thiP,ECB_00069,b0067,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043299.1,0.888156709494719,-0.667238816709983,0.683623755360928,-0.976032227489966,0.329048494129727,NA,tbpA,ECB_00070,b0068,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043300.1,0.463296698681161,-0.703296303719178,0.598999766446027,-1.17411782627556,0.240347834173689,NA,yabN,ECB_00071,b0069,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043301.1,0.222540196665573,0.0299033190211565,0.557467188006944,0.0536413974929481,0.957220873543289,NA,setA,ECB_00072,b0070,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043302.1,73.4044828194751,-0.942898752007857,0.379598289384818,-2.48393835898453,0.0129938297994799,0.215070471933283,leuD,ECB_00073,b0071,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043303.1,127.892116162176,-0.409289267134037,0.288228617412174,-1.42001606505555,0.15560300411477,0.560916218425697,leuC,ECB_00074,b0072,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043304.1,93.4844363426461,-0.844888751282749,0.364691047926638,-2.31672467993431,0.0205187342751531,0.245409497357129,leuB,ECB_00075,b0073,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043305.1,120.547103662645,-0.833075028891688,0.355097606217995,-2.34604518392687,0.0189738071714126,0.2447581751146,leuA,ECB_00076,b0074,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043307.1,0.647690708518435,-1.24266452278865,0.67342329771068,-1.84529481978589,0.0649946636315883,NA,leuO,ECB_00078,b0076,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043308.1,67.0485768056696,-0.0804915866263464,0.36535751661675,-0.220309102633791,0.825630431437472,0.955825999471842,ilvI,ECB_00079,b0077,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043309.1,18.8572083861486,-0.264276665809213,0.31562223986005,-0.837319530861943,0.402412983821714,0.773970020002147,ilvH,ECB_00080,b0078,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043310.1,9.26355141771746,-0.677350082383131,0.487868176894472,-1.38838750806582,0.165019078179108,0.573123952291288,fruR,ECB_00081,b0080,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043311.1,8.29787290764451,0.396097146356345,0.385990218132287,1.02618441543147,0.304804665901786,0.707554275859415,yabB,ECB_00082,b0081,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043312.1,29.5305866567432,0.136181772470243,0.337766285512454,0.403183438701202,0.686813282129569,0.907118152053543,mraW,ECB_00083,b0082,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043313.1,0.180093600585398,0.0364028905625555,0.498030413030785,0.0730937099624583,0.941731546993884,NA,ftsL,ECB_00084,b0083,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043314.1,1.50652566510579,-0.249267312133758,0.682853937606529,-0.365037526191128,0.715083394374127,NA,ftsI,ECB_00085,b0084,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043315.1,28.442105757835,0.745057373096799,0.66181574104491,1.12577765515287,0.260259644482426,0.667654712976223,murE,ECB_00086,b0085,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043316.1,12.1657968543054,0.162117082516575,0.426798593020705,0.379844463331468,0.704060874639047,0.914114981738403,murF,ECB_00087,b0086,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
YP_003043318.1,28.5796821350773,0.231462970309766,0.363306989177769,0.637100240855837,0.524059551692636,0.836087942011397,murD,ECB_00089,b0088,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMghighMg
