,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
1,YP_003043230.1,0.0469011247692442,-0.134587444538118,0.777729137683822,-0.173051822307875,0.86261069373459,NA,thrL,ECB_00001,b0001,-1,protein,Sta,Na_mM_Levels,highNa,baseNa
2,YP_003043231.1,182.897172239726,-1.82270919201313,0.36926417781508,-4.93605743941377,7.9717638030238e-07,1.26742531468438e-05,thrA,ECB_00002,b0002,-1,protein,Sta,Na_mM_Levels,highNa,baseNa
3,YP_003043232.1,41.9593050260877,-2.44419845389105,0.399208490806638,-6.12261139273947,9.20540171641289e-10,6.06688079159061e-08,thrB,ECB_00003,b0003,-1,protein,Sta,Na_mM_Levels,highNa,baseNa
4,YP_003043233.1,178.93041930323,-2.48649778969885,0.41032574477277,-6.05981423631077,1.3627884432263e-09,8.35126321436749e-08,thrC,ECB_00004,b0004,-1,protein,Sta,Na_mM_Levels,highNa,baseNa
5,YP_003043234.1,0.150946698062214,0.647828936189501,0.978243993617041,0.662236558994003,0.507819627680167,NA,yaaX,ECB_00005,b0005,1,protein,Sta,Na_mM_Levels,highNa,baseNa
6,YP_003043235.1,27.0244268920059,-0.790948133185532,0.378868867642451,-2.08765670852632,0.0368288126104245,0.0713098904923574,yaaA,ECB_00006,b0006,-1,protein,Sta,Na_mM_Levels,highNa,baseNa
7,YP_003043236.1,0.0983162072795633,0.225742604659439,0.900801769939137,0.25060186624044,0.80212193870593,NA,yaaJ,ECB_00007,b0007,1,protein,Sta,Na_mM_Levels,highNa,baseNa
8,YP_003043237.1,145.393208489599,-2.20523599835103,0.388988790631687,-5.66915050371992,1.43507265491471e-08,5.16774101403824e-07,talB,ECB_00008,b0008,-1,protein,Sta,Na_mM_Levels,highNa,baseNa
9,YP_003043238.1,8.86323480291221,-1.46881828069015,0.394023565846514,-3.72774221647013,0.000193202845372491,0.00131808113063694,mogA,ECB_00009,b0009,-1,protein,Sta,Na_mM_Levels,highNa,baseNa
10,YP_003043239.1,0.0380004688949245,-0.312532905030396,0.77631714990712,-0.402584053524758,0.687254242673674,NA,yaaH,ECB_00010,b0010,-1,protein,Sta,Na_mM_Levels,highNa,baseNa
11,YP_003043242.1,0.460573079252133,1.84316376161355,0.959951052986793,1.92006014877397,0.05485030226689,0.0960843058266032,yaaI,ECB_00013,b0013,1,protein,Sta,Na_mM_Levels,highNa,baseNa
12,YP_003043243.1,564.923448455879,-2.09952035646808,0.366803889402354,-5.72382250332433,1.04153567266696e-08,4.04231567180631e-07,dnaK,ECB_00014,b0014,-1,protein,Sta,Na_mM_Levels,highNa,baseNa
13,YP_003043244.1,54.5181153081385,-1.76498758447436,0.383160548699504,-4.60639173439164,4.09716222798785e-06,5.08736697664219e-05,dnaJ,ECB_00015,b0015,-1,protein,Sta,Na_mM_Levels,highNa,baseNa
14,YP_003043245.1,1.65261313575521,2.71309488813165,0.914585970360291,2.96647332897842,0.0030123648718363,0.0122922786183694,insL-1,ECB_00016,b0016,1,protein,Sta,Na_mM_Levels,highNa,baseNa
15,YP_003043246.1,0.0844726330241291,0.411829737307029,0.839446281082557,0.49059689296131,0.623711584394468,NA,mokC,ECB_00017,b0018,1,protein,Sta,Na_mM_Levels,highNa,baseNa
16,YP_003043248.1,0.120783174118313,-0.159850982397659,0.877573957861757,-0.182151009570911,0.855464218416308,NA,nhaA,ECB_00018,b0019,-1,protein,Sta,Na_mM_Levels,highNa,baseNa
17,YP_003043249.1,0.940664734489515,2.61802657661095,0.884942503646546,2.95841432163441,0.00309226189946769,0.0125450299823933,nhaR,ECB_00019,b0020,1,protein,Sta,Na_mM_Levels,highNa,baseNa
18,YP_003043250.1,0.43007447455754,2.09525229227162,0.995339255856739,2.10506345443808,0.0352857848946776,0.0693212860726146,cirA,ECB_00020,b2155,1,protein,Sta,Na_mM_Levels,highNa,baseNa
19,YP_003043251.1,0.413005648558549,1.83318306288745,1.01067940852104,1.81381261697021,0.0697065793839278,0.114743205366663,yehB,ECB_00021,,1,protein,Sta,Na_mM_Levels,highNa,baseNa
