,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
1,YP_003043230.1,0.0469602329412727,0.0354606905518405,0.561342674034805,0.0631712003952186,0.949630177716589,1,thrL,ECB_00001,b0001,1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
2,YP_003043231.1,182.898722036479,0.162941797376449,0.558906753176698,0.291536640862407,0.770640924919647,1,thrA,ECB_00002,b0002,1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
3,YP_003043232.1,41.9621076184805,-0.183281982539042,0.618965937091204,-0.296109965922141,0.767146103393701,1,thrB,ECB_00003,b0003,-1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
4,YP_003043233.1,178.921538549459,0.0313613996431466,0.614729755270079,0.0510165635781989,0.959312321908005,1,thrC,ECB_00004,b0004,1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
5,YP_003043234.1,0.15122134955216,-0.0974553223659908,0.665835198204475,-0.146365531033496,0.883632836481573,1,yaaX,ECB_00005,b0005,-1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
6,YP_003043235.1,27.0289230626919,-0.611720031335735,0.552001862330246,-1.10818472378588,0.26778204681914,1,yaaA,ECB_00006,b0006,-1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
7,YP_003043236.1,0.0984377045983535,-0.0144193785691218,0.578128740266823,-0.0249414664326615,0.980101652080909,1,yaaJ,ECB_00007,b0007,-1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
8,YP_003043237.1,145.403055904449,-0.000724437540973525,0.607001078050719,-0.00119346994127248,0.999047748986136,1,talB,ECB_00008,b0008,-1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
9,YP_003043238.1,8.86515360498028,-0.31951730816927,0.629684409363136,-0.507424518406658,0.611856985885266,1,mogA,ECB_00009,b0009,-1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
10,YP_003043239.1,0.0379747773232496,0.172820754207792,0.561301041346804,0.307893165124227,0.758163626770397,1,yaaH,ECB_00010,b0010,1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
11,YP_003043242.1,0.461288573595087,-0.5722353141989,0.796244711511137,-0.718667648181794,0.472345721284398,1,yaaI,ECB_00013,b0013,-1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
12,YP_003043243.1,564.910001082785,0.055886249488732,0.572997412848191,0.0975331619927199,0.922303000298699,1,dnaK,ECB_00014,b0014,1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
13,YP_003043244.1,54.5280383354972,-0.147055339034621,0.591119452281097,-0.248774318739035,0.803535357363911,1,dnaJ,ECB_00015,b0015,-1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
14,YP_003043245.1,1.65526621901174,-1.35598213673626,0.813014232989649,-1.66784550837442,0.0953463992489891,0.889317178861724,insL-1,ECB_00016,b0016,-1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
15,YP_003043246.1,0.0846188867323091,-0.0120331034367563,0.561389004733358,-0.0214345192643587,0.98289903749452,1,mokC,ECB_00017,b0018,-1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
16,YP_003043247.1,0,NA,NA,NA,NA,NA,hokC,ECB_04280,b4412,NA,protein,Sta,Mg_mM_Levels,lowMg,baseMg
17,YP_003043248.1,0.120858740878878,-0.00881344608337419,0.561385406173493,-0.0156994570689827,0.987474160140573,1,nhaA,ECB_00018,b0019,-1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
18,YP_003043249.1,0.941684254827683,-0.827863898923469,0.810931208451471,-1.02088055102027,0.307311034721014,1,nhaR,ECB_00019,b0020,-1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
19,YP_003043250.1,0.43054600563908,-0.256824474648604,0.761125929337064,-0.337427046891303,0.73579499847909,1,cirA,ECB_00020,b2155,-1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
20,YP_003043251.1,0.413631177081074,-0.374091681244881,0.735240134700465,-0.508802041114479,0.610890988563349,1,yehB,ECB_00021,,-1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
21,YP_003043252.1,1.15028634592556,-1.35579728424757,0.832157721842039,-1.62925518644041,0.103259008653338,0.889317178861724,yjcF,ECB_00022,,-1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
22,YP_003043253.1,1.04433731411894,-0.967002160760898,0.831100089587301,-1.16352070331394,0.24461830322472,1,insA-1,ECB_00023,b0022,-1,protein,Sta,Mg_mM_Levels,lowMg,baseMg
