,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,signChange,pick_data,growthPhase,test_for,contrast,base
1,ECB_00001,78.506136702022,-0.673758801007466,0.380725873454275,-1.76966906634041,0.0767822859116367,0.2683955623492,thrL,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
2,ECB_00002,408.139694282282,-0.160534564896319,0.399075185140647,-0.402266467256644,0.687487930252664,0.857618310154859,thrA,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
3,ECB_00003,172.687704835938,0.17091720150765,0.381611729203956,0.447882463844034,0.654238024886224,0.840006375600186,thrB,1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
4,ECB_00004,197.869346301947,-0.1736007197807,0.398919690774562,-0.435177114079348,0.663433873102307,0.845656404203772,thrC,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
5,ECB_00005,20.1889442996216,-0.463319866350151,0.375410537872965,-1.23416851582076,0.217140116724324,0.490931533132493,yaaX,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
6,ECB_00006,6.9772608121277,-0.361370296613838,0.344946676198704,-1.0476120558578,0.294817380674268,0.578320857418322,yaaA,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
7,ECB_00007,1.04997416712263,-0.243217380603375,0.463061169715326,-0.525238125133439,0.599417664663481,0.806700568589161,yaaJ,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
8,ECB_00008,334.664753625052,0.0147121174355864,0.207672306470913,0.0708429433158289,0.943522753838182,0.977903247953943,talB,1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
9,ECB_00009,27.111669576119,0.0958504342823631,0.260658471217637,0.367724224862551,0.713078875449338,0.872971226494581,mogA,1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
10,ECB_00010,9.47533537552819,-1.16872385596544,0.351225129079544,-3.32756331822928,0.000876090772379461,0.0175566599669452,yaaH,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
11,ECB_00013,0.118776045414841,0.277953693372857,0.549198189460485,0.5061081749849,0.612780711953974,NA,yaaI,1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
12,ECB_00014,523.033174361552,-0.26969263857989,0.315312929527285,-0.855317411132527,0.392375451205639,0.660892175932325,dnaK,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
13,ECB_00015,38.887081929789,-0.783524444444849,0.351340223305285,-2.23010174318706,0.0257406891328609,0.141855329018125,dnaJ,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
14,ECB_00016,14.2063622074488,-0.341326386856518,0.366391127491732,-0.931590208510768,0.351548345262,0.625097140590771,insL-1,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
15,ECB_00017,2.5724327537675,-0.384223660202442,0.438220779692379,-0.876781015432811,0.380605592615729,0.649756014112137,mokC,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
16,ECB_00018,42.6411737966905,-0.896343653270676,0.251715200804441,-3.56094367922997,0.000369524346129575,0.0108609364066584,nhaA,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
