,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
1,YP_003043230.1,0.0345170641396138,0.0380649843169662,0.939176828650083,0.0405301570010821,0.96767046497767,NA,thrL,ECB_00001,b0001,1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
2,YP_003043231.1,216.697240562313,0.500992392766384,0.53197402535871,0.941761005020058,0.346315013889084,0.838492894139152,thrA,ECB_00002,b0002,1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
3,YP_003043232.1,46.8253436262275,0.16637397533742,0.6504880016149,0.255767938723513,0.798130031813765,0.988196150059155,thrB,ECB_00003,b0003,1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
4,YP_003043233.1,218.194234108105,0.492077325674279,0.647806539765154,0.75960536899283,0.447490508883433,0.91477402759063,thrC,ECB_00004,b0004,1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
5,YP_003043234.1,0.0928836879676988,-0.0597183634307204,1.14032841303698,-0.052369442651767,0.958234321925038,NA,yaaX,ECB_00005,b0005,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
6,YP_003043235.1,27.7100935097974,-0.197047036344253,0.587965352788731,-0.335133754752139,0.737524191088064,0.988196150059155,yaaA,ECB_00006,b0006,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
7,YP_003043236.1,0.225682431780626,-0.497380705344616,1.22144475007705,-0.407206879650709,0.683856049172928,NA,yaaJ,ECB_00007,b0007,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
8,YP_003043237.1,166.253703628128,0.0514445177899601,0.560742633743878,0.0917435463155056,0.926901798305885,0.99052855745482,talB,ECB_00008,b0008,1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
9,YP_003043238.1,9.28467546095552,-0.14606472024193,0.63766388486234,-0.229062243776692,0.81882053839583,0.98909100974621,mogA,ECB_00009,b0009,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
10,YP_003043239.1,0.0112771630477337,0.0820754457133409,0.939159642149408,0.087392432585262,0.930359584288195,NA,yaaH,ECB_00010,b0010,1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
11,YP_003043242.1,0.375689217541884,-0.763118565878604,1.22549842375112,-0.622700569081747,0.533481308685591,NA,yaaI,ECB_00013,b0013,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
12,YP_003043243.1,558.093342657303,0.375114501040868,0.592940231727591,0.632634591091811,0.526972292689028,0.936162627717535,dnaK,ECB_00014,b0014,1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
13,YP_003043244.1,57.2474780754874,0.115357112474618,0.5889883670864,0.195856351196314,0.844722602222523,0.98909100974621,dnaJ,ECB_00015,b0015,1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
14,YP_003043245.1,1.29222026764967,-2.32343566208767,1.2262811189078,-1.89470067365716,0.0581320684554434,NA,insL-1,ECB_00016,b0016,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
15,YP_003043246.1,0.0622749028533925,-0.00698466791044518,1.03391485695517,-0.00675555425425907,0.994609888559439,NA,mokC,ECB_00017,b0018,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
16,YP_003043248.1,0.21048063320053,-0.240550816615049,1.21984851328544,-0.197197286380396,0.84367315407818,NA,nhaA,ECB_00018,b0019,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
17,YP_003043249.1,0.909356943831245,-1.86396954029579,1.19082947082487,-1.56526991140439,0.11751963504391,NA,nhaR,ECB_00019,b0020,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
18,YP_003043250.1,0.217480542398196,-0.436182419422762,1.20461146899543,-0.36209386233597,0.717281890047665,NA,cirA,ECB_00020,b2155,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
19,YP_003043251.1,0.370868378026222,-0.901607979362144,1.22702986166541,-0.734788946487758,0.462468039941367,NA,yehB,ECB_00021,,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
20,YP_003043252.1,0.751009905080239,-2.13413076452466,1.21528498279007,-1.75607433214973,0.0790757172334825,NA,yjcF,ECB_00022,,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
21,YP_003043253.1,3.7900503774834,-2.76375159869818,1.1885553420825,-2.32530324911564,0.0200557506881142,0.193921398314959,insA-1,ECB_00023,b0022,-1,protein,Exp,Mg_mM_Levels,lowMg,baseMg
