,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,signChange,pick_data,growthPhase,test_for,contrast,base
1,ECB_00001,78.506136702022,-0.466293622508861,0.378898529982966,-1.2306556653303,0.218451676302855,0.590011808070631,thrL,-1,mrna,Exp,Mg_mM_Levels,highMg,baseMg
2,ECB_00002,408.139694282282,-0.755189876417598,0.404876235050082,-1.86523636371046,0.0621482805595875,0.335671945142758,thrA,-1,mrna,Exp,Mg_mM_Levels,highMg,baseMg
3,ECB_00003,172.687704835938,-0.766003312657059,0.382961262308683,-2.00021095616618,0.0454774892467097,0.285833574289392,thrB,-1,mrna,Exp,Mg_mM_Levels,highMg,baseMg
4,ECB_00004,197.869346301947,-0.944957629142077,0.404749403337143,-2.33467330983304,0.0195604935924076,0.18812005317188,thrC,-1,mrna,Exp,Mg_mM_Levels,highMg,baseMg
5,ECB_00005,20.1889442996216,-0.648131339153066,0.370658795510197,-1.74859290270163,0.0803614139966043,0.377758766542641,yaaX,-1,mrna,Exp,Mg_mM_Levels,highMg,baseMg
6,ECB_00006,6.9772608121277,0.597169250821814,0.29931276345488,1.99513460077299,0.0460282014933932,0.286347062095862,yaaA,1,mrna,Exp,Mg_mM_Levels,highMg,baseMg
7,ECB_00007,1.04997416712263,-0.0833205997938158,0.442897509373584,-0.188126142121822,0.850777768508914,0.950147438035599,yaaJ,-1,mrna,Exp,Mg_mM_Levels,highMg,baseMg
8,ECB_00008,334.664753625052,-0.142846641559036,0.196007527042703,-0.728781408113549,0.466135385987712,0.781812577574649,talB,-1,mrna,Exp,Mg_mM_Levels,highMg,baseMg
9,ECB_00009,27.111669576119,-0.0614298728334034,0.244707585546393,-0.251033790784377,0.801787984206416,0.934722015667342,mogA,-1,mrna,Exp,Mg_mM_Levels,highMg,baseMg
10,ECB_00010,9.47533537552819,-0.113329624429179,0.313604141548392,-0.361377958433917,0.717816922892543,0.907503019609927,yaaH,-1,mrna,Exp,Mg_mM_Levels,highMg,baseMg
